"","packet","WiFiArrivalTimes","LTEArrivalTimes","WiFiDelayPackets","LTEDelayPackets","WiFiSentTimes","LTESentTimes","InterArrivals","InterArrivalRevs","feedbackreceivedWiFi"
"3013",3013,30.5979480595245,30.6083159558105,0.00790905952454,0.0182609558105,30.590039,30.590055,0.000320055099539474,0.0206008986968484,30.6058571190491
"3014",3014,30.6080330503235,30.6185301231537,0.00783205032349,0.0183141231537,30.600201,30.600216,-0.000282905487008378,0.0205820636291598,30.615865100647
"3015",3015,30.618210149765,30.6286731231537,0.00783514976501,0.0183141231537,30.610375,30.610359,-0.000319973388688055,0.0206400728302079,30.62604529953
"3016",3016,30.6283581361847,30.6388132417603,0.00782513618469,0.0182962417603,30.620533,30.620517,-0.000314986969009112,0.0206030919952873,30.6361832723694
"3017",3017,30.6385301565552,30.6489711491089,0.00784015655518,0.0182981491089,30.63069,30.630673,-0.000283085205118994,0.0206130129242119,30.6463703131104
"3018",3018,30.6486871102295,30.659701307373,0.00784111022949,0.018871307373,30.640846,30.64083,-0.000284038879414084,0.0211711508178212,30.656528220459
"3019",3019,30.6588641837158,30.6795920306091,0.00786018371582,0.0286040306091,30.651004,30.650988,-0.000837123657181138,0.0309049203796121,30.6667243674316
"3020",3020,30.6688759868012,30.6806889325104,0.00771498680115,0.0195429325104,30.661161,30.661146,-0.0107160438079497,0.0218247487945789,30.6765909736023
"3021",3021,30.6793051613769,30.6894989601898,0.00798416137695,0.0181939601898,30.671321,30.671305,-0.00138377113345101,0.0206229733886509,30.6872893227539
"3022",3022,30.6905890202332,30.7006680470581,0.00910902023315,0.0192060470581,30.68148,30.681462,0.00109006004334944,0.0213628856811496,30.6996980404663
"3023",3023,30.6997342248993,30.7199182390137,0.00810122489929,0.0283012390137,30.691633,30.691617,-0.000933822158810216,0.0293292187805498,30.7078354497986
"3024",3024,30.71013608078,30.7208131540527,0.00834608078003,0.0190391540527,30.70179,30.701774,-0.00978215823367279,0.0210789291534113,30.7184821615601
"3025",3025,30.7215242743225,30.7295331589508,0.00957727432251,0.0176031589508,30.711947,30.71193,0.000711120269809129,0.0193970781707691,30.731101548645
"3026",3026,30.7297242882996,30.7393840294952,0.00762128829956,0.0172970294952,30.722103,30.722087,0.000191129348763752,0.0178597551726938,30.7373455765991
"3027",3027,30.7397859208679,30.7605621667328,0.00752592086792,0.0283181667328,30.73226,30.732244,0.000401891372717955,0.030837878433239,30.7473118417358
"3028",3028,30.7500391493225,30.7612910497894,0.00762414932251,0.0188920497894,30.742415,30.742399,-0.0105230174102893,0.0215051289214792,30.757663298645
"3029",3029,30.7621890438995,30.7695430853424,0.00961804389954,0.0169870853424,30.752571,30.752556,0.000897994110140132,0.0195039360198912,30.7718070877991
"3030",3030,30.7705061146088,30.7810810984039,0.00777411460876,0.0183660984039,30.762732,30.762715,0.000963029266358717,0.0188920545043594,30.7782802292175
"3031",3031,30.7807560978546,30.7994871891479,0.00786709785461,0.0266141891479,30.772889,30.772873,-0.000325000549288745,0.0289810745391392,30.7886231957092
"3032",3032,30.7908341813049,30.8007991446075,0.00778818130493,0.0177681446075,30.783046,30.783031,-0.00865300784296963,0.0200430467528925,30.7986223626099
"3033",3033,30.8010781509705,30.8112250276489,0.00787115097046,0.0180330276489,30.793207,30.793192,0.000279006362955414,0.0203908463439717,30.8089493019409
"3034",3034,30.811514100708,30.8216561626892,0.00815010070801,0.0183081626892,30.803364,30.803348,0.000289073059111189,0.0205780117187402,30.819664201416
"3035",3035,30.8213731769257,30.8399040429382,0.00785517692566,0.0264010429382,30.813518,30.813503,-0.000282985763536914,0.0283899422301879,30.8292283538513
"3036",3036,30.8314880367432,30.8410331437225,0.00782203674316,0.0173461437225,30.823666,30.823687,-0.00841600619504135,0.0196599667968371,30.8393100734863
"3037",3037,30.841576080658,30.8518591925812,0.00774908065796,0.0180141925812,30.833827,30.833845,0.000542936935460148,0.0203711558380419,30.8493251613159
"3038",3038,30.852177201355,30.8623081095734,0.00818920135498,0.0183041095734,30.843988,30.844004,0.000318008773778189,0.0207320289154431,30.86036640271
"3039",3039,30.8619792424164,30.8794722779388,0.00783324241638,0.0253102779388,30.854146,30.854162,-0.000328867157023183,0.0272950765838189,30.8698124848328
"3040",3040,30.8720721078186,30.8807901938629,0.0077691078186,0.0164701938629,30.864303,30.86432,-0.00740017012019933,0.0188109514465218,30.8798412156372
"3041",3041,30.8822210015869,30.8924739337921,0.00776100158691,0.0179989337921,30.87446,30.874475,0.0014308077240095,0.0204018259735008,30.8899820031738
"3042",3042,30.8927631933594,30.902925095993,0.00814819335938,0.018294095993,30.884615,30.884631,0.000289259567278322,0.0207040944060886,30.9009113867188
"3043",3043,30.9026471046448,30.919891184845,0.00787210464478,0.025101184845,30.894775,30.89479,-0.000277991348220041,0.0271279914856208,30.9105192092896
"3044",3044,30.912727049118,30.9232232145996,0.00779604911804,0.0182762145996,30.904931,30.904947,-0.00716413572695984,0.0205761099548205,30.9205230982361
"3045",3045,30.922941269577,30.9331260603943,0.00785326957703,0.0180220603943,30.915088,30.915104,-0.000281945022567953,0.0203990112762611,30.9307945391541
"3046",3046,30.933452321167,30.9417452142334,0.00820732116699,0.0164852142334,30.925245,30.92526,0.000326260772688158,0.0188039446563693,30.941659642334
"3047",3047,30.9431410670776,30.958064327713,0.00773906707764,0.022643327713,30.935402,30.935421,0.00139585284424015,0.0246120065460111,30.9508801341553
"3048",3048,30.9533149484711,30.9638639502258,0.00775694847107,0.0182919502258,30.945558,30.945572,-0.00474937924192886,0.0207228831481601,30.9610718969421
"3049",3049,30.9635740379486,30.9737461462555,0.00785803794861,0.0180151462555,30.955716,30.955731,-0.000289912277192883,0.0204311977844291,30.9714320758972
"3050",3050,30.9740290080566,30.9841751287384,0.00815200805664,0.0182831287384,30.965877,30.965892,0.000282861801139234,0.0206010907897927,30.9821810161133
"3051",3051,30.9838881238098,30.999613000824,0.00785112380981,0.023561000824,30.976037,30.976052,-0.000287004928587464,0.0255839927673591,30.9917392476196
"3052",3052,30.9940271429749,31.0139601079102,0.00783014297485,0.0277481079102,30.986197,30.986212,-0.00558585784914811,0.0300719841003882,31.0018572859497
"3053",3053,31.0041041733093,31.0152111208649,0.00774717330933,0.0188391208649,30.996357,30.996372,-0.00985593460087131,0.0211839778900504,31.0118513466187
"3054",3054,31.0142611201935,31.0248671503143,0.00774312019348,0.0183341503143,31.006518,31.006533,-0.000950000671419815,0.0207629770049707,31.022004240387
"3055",3055,31.024540919342,31.0394810014648,0.00787591934204,0.0227890014648,31.016665,31.016692,-0.000326230972259367,0.0252198812713189,31.0324168386841
"3056",3056,31.0346249836273,31.0450849626007,0.00781798362732,0.0182659626007,31.026807,31.026819,-0.00485601783747924,0.0205440432586599,31.0424429672546
"3057",3057,31.0448070175781,31.0552709965515,0.00784301757812,0.0182909965515,31.036964,31.03698,-0.000277945022578052,0.0206460129241783,31.0526500351562
"3058",3058,31.0549880978546,31.0654820712433,0.00786709785461,0.0183460712433,31.047121,31.047136,-0.000282898696887912,0.0206750536651796,31.0628551957092
"3059",3059,31.0651960731049,31.0795671099854,0.00791907310486,0.0222721099854,31.057277,31.057295,-0.000285998138444654,0.0245790121307898,31.0731151462097
"3060",3060,31.0752461226044,31.0857062868805,0.00781512260437,0.0182592868805,31.067431,31.067447,-0.00432098738103193,0.0205102137756441,31.0830612452087
"3061",3061,31.0854621441803,31.0959599254761,0.0078661441803,0.0183439254761,31.077596,31.077616,-0.000244142700200456,0.0207138028717289,31.0933282883606
"3062",3062,31.0956311577606,31.106089937851,0.00787615776062,0.018317937851,31.087755,31.087772,-0.00032876771547663,0.0206277936706982,31.1035073155212
"3063",3063,31.1058031713409,31.1196749924622,0.00788617134094,0.0217289924622,31.097917,31.097946,-0.000286766510061653,0.0240438347015797,31.1136893426819
"3064",3064,31.1158611417694,31.126408997757,0.00779414176941,0.018326997757,31.108067,31.108082,-0.00381385069279006,0.0206058264160625,31.1236552835388
"3065",3065,31.1261160323639,31.136281226532,0.00788903236389,0.018039226532,31.118227,31.118242,-0.000292965393107636,0.0204200847625877,31.1340050647278
"3066",3066,31.1365701019134,31.159570129776,0.00818610191345,0.031170129776,31.128384,31.1284,0.000288875381450282,0.0334540974121076,31.1447562038269
"3067",3067,31.1463003326569,31.164019104248,0.00775933265686,0.025463104248,31.138541,31.138556,-0.0132697971191398,0.0274490023345528,31.1540596653137
"3068",3068,31.1565121226044,31.167009957016,0.00781512260437,0.018296957016,31.148697,31.148713,-0.00750698164363328,0.0207096243591387,31.1643272452087
"3069",3069,31.1667251509705,31.1779980841827,0.00787115097046,0.0191280841827,31.158854,31.15887,-0.000284806045538488,0.0214859615783318,31.1745963019409
"3070",3070,31.1783260138855,31.1873430305023,0.0093150138855,0.0183160305023,31.169011,31.169027,0.000327929702802265,0.0206178795318408,31.187641027771
"3071",3071,31.1870880267792,31.1994771894531,0.00792002677917,0.0202941894531,31.179168,31.179183,-0.000255003723129477,0.0211511755675993,31.1950080535583
"3072",3072,31.197054219635,31.2073300863495,0.00774621963501,0.0180060863495,31.189308,31.189324,-0.00242296981809176,0.0202420595703288,31.20480043927
"3073",3073,31.2076208894501,31.2177503208313,0.00816988945007,0.0182843208313,31.199451,31.199466,0.000290803100568837,0.0206961011962896,31.2157907789001
"3074",3074,31.2174761373901,31.2280030057526,0.00786113739014,0.0183680057526,31.209615,31.209635,-0.000274183441160147,0.0203821163025282,31.2253372747803
"3075",3075,31.2277030866852,31.2392629764252,0.00792908668518,0.0194699764252,31.219774,31.219793,-0.000299919067415999,0.0217868390350588,31.2356321733704
"3076",3076,31.2384680077362,31.2473399732056,0.00853800773621,0.0173959732056,31.22993,31.229944,-0.000794968688989428,0.0196368865204164,31.2470060154724
"3077",3077,31.2487290972137,31.258144226532,0.00863909721375,0.018039226532,31.24009,31.240105,0.00138912400814917,0.0196762187957908,31.2573681944275
"3078",3078,31.2583651526184,31.2683100943451,0.00811815261841,0.0180470943451,31.250247,31.250263,0.000220926086413442,0.019580997131353,31.2664833052368
"3079",3079,31.2680882308044,31.2783751574249,0.00768423080444,0.0179531574249,31.260404,31.260422,-0.000221863540659228,0.0200100048064868,31.2757724616089
"3080",3080,31.2782491381531,31.2886091203003,0.00768613815308,0.0180311203003,31.270563,31.270578,-0.00012601927182132,0.0205208894958595,31.2859352763062
"3081",3081,31.2883939788055,31.2988322548981,0.00767397880554,0.0180952548981,31.28072,31.280737,-0.000215141494763316,0.0205831167450192,31.2960679576111
"3082",3082,31.2987050435333,31.3195249255829,0.00782704353333,0.0286319255829,31.290878,31.290893,-0.000127211364770119,0.0311309467773633,31.3065320870667
"3083",3083,31.3086300159302,31.3206739948273,0.00759601593018,0.0196239948273,31.301034,31.30105,-0.0108949096527198,0.0219689512939709,31.3162260318604
"3084",3084,31.3192280903015,31.338931981308,0.00803709030151,0.027724981308,31.311191,31.311207,-0.00144590452578797,0.03030196537782,31.327265180603
"3085",3085,31.3291191541443,31.3405081508789,0.00776815414429,0.0191421508789,31.321351,31.321366,-0.00981282716371012,0.0212800605773893,31.3368873082886
"3086",3086,31.3394271385956,31.360136203537,0.00789713859558,0.028626203537,31.33153,31.33151,-0.00108101228331847,0.0310170493927124,31.3473242771912
"3087",3087,31.3495522368317,31.3611542815399,0.00786423683167,0.0194842815399,31.341688,31.34167,-0.0105839667053331,0.021727142944318,31.3574164736633
"3088",3088,31.3598582947693,31.369819065979,0.00801229476929,0.017991065979,31.351846,31.351828,-0.00129598677060727,0.0202668291473316,31.3678705895386
"3089",3089,31.3701090395966,31.3795870595093,0.00810503959656,0.0176000595093,31.362004,31.361987,0.000289973617558559,0.0197287647400053,31.3782140791931
"3090",3090,31.3799200942383,31.3997230691376,0.00775909423828,0.0275790691376,31.372161,31.372144,0.000333034728985382,0.0296140295410403,31.3876791884766
"3091",3091,31.3901030818634,31.4004020232697,0.0077850818634,0.0181000232697,31.382318,31.382302,-0.0096199872741991,0.0204819290314155,31.3978881637268
"3092",3092,31.4006851821899,31.4095540426331,0.00821018218994,0.0170960426331,31.392475,31.392458,0.000283158920243665,0.0194509607696993,31.4088953643799
"3093",3093,31.4104142671661,31.4209990724487,0.00778126716614,0.0183820724487,31.402633,31.402617,0.000860224533042242,0.0203138902587554,31.4181955343323
"3094",3094,31.4207081657562,31.4394902322998,0.00791716575623,0.0267162322998,31.412791,31.412774,-0.000290906692470116,0.0290759651336572,31.4286253315125
"3095",3095,31.4307963091125,31.4412811243591,0.00784730911255,0.0183501243591,31.422949,31.422931,-0.00869392318725204,0.0205729586028731,31.4386436182251
"3096",3096,31.440991960083,31.4596320273895,0.00790596008301,0.0265300273895,31.433086,31.433102,-0.000289164276090048,0.0288357182769552,31.448897920166
"3097",3097,31.4510920175781,31.4615681095734,0.00784301757812,0.0183041095734,31.443249,31.443264,-0.00854000981138014,0.0205761494903882,31.4589350351562
"3098",3098,31.4612880651093,31.4794781439056,0.00787806510925,0.0260541439056,31.45341,31.453424,-0.000280044464147977,0.0283861263274794,31.4691661302185
"3099",3099,31.4713271868896,31.4819100904083,0.00775718688965,0.0183250904083,31.46357,31.463585,-0.00815095701595325,0.0206220252990512,31.4790843737793
"3100",3100,31.4816130718994,31.4918052073669,0.00788307189941,0.0180602073669,31.47373,31.473745,-0.000297018508891966,0.0204780204772526,31.4894961437988
"3101",3101,31.4921221166992,31.5022541243591,0.00823211669922,0.0183501243591,31.48389,31.483904,0.000316909332315873,0.0206410524596876,31.5003542333984
"3102",3102,31.5019683115234,31.5196422604218,0.00791931152344,0.0255782604218,31.494049,31.494064,-0.000285812835656429,0.0275201437225832,31.5098876230469
"3103",3103,31.5120151090241,31.5225250564575,0.00780510902405,0.0183000564575,31.50421,31.504225,-0.00762715139774883,0.020556744934062,31.5198202180481
"3104",3104,31.5222459656677,31.532651916275,0.00787496566772,0.018266916275,31.514371,31.514385,-0.000279090789781833,0.0206368072509484,31.5301209313354
"3105",3105,31.5323749712524,31.5428150620422,0.00784397125244,0.0182690620422,31.524531,31.524546,-0.000276945022559261,0.02056909637448,31.5402189425049
"3106",3106,31.5425392164612,31.559483173996,0.00784921646118,0.024777173996,31.53469,31.534706,-0.000275845581018785,0.027108202743559,31.5503884329224
"3107",3107,31.5526661226044,31.5631492213898,0.00781512260437,0.0182812213898,31.544851,31.544868,-0.00681705139162858,0.0206100049286171,31.5604812452087
"3108",3108,31.5628521170196,31.573033046814,0.00784611701965,0.018012046814,31.555006,31.555021,-0.000297104370151402,0.0203669242096289,31.5706982340393
"3109",3109,31.5738411978607,31.5834601750641,0.00867819786072,0.0182821750641,31.565163,31.565178,0.000808151046722827,0.0206080580444521,31.5825193957214
"3110",3110,31.5831720311585,31.5996321910706,0.00785303115845,0.0242981910706,31.575319,31.575334,-0.000288143905649463,0.0257909932098777,31.5910250623169
"3111",3111,31.5932989836273,31.6042039906464,0.00781798362732,0.0187079906464,31.585481,31.585496,-0.00633320744328003,0.0210319594879493,31.6011169672546
"3112",3112,31.6035051837158,31.6139409829712,0.00786018371582,0.0182809829712,31.595645,31.59566,-0.00069880693057911,0.0206419993438764,31.6113653674316
"3113",3113,31.6136571769257,31.6241101886444,0.00785517692566,0.0182921886444,31.605802,31.605818,-0.00028380604553746,0.0206050049285764,31.6215123538513
"3114",3114,31.6238341972961,31.6394720515289,0.00787019729614,0.0234930515289,31.615964,31.615979,-0.000275991348257065,0.0258148746032383,31.6317043945923
"3115",3115,31.6339391226044,31.64447219664,0.00781512260437,0.01833319664,31.626124,31.626139,-0.00553292892452717,0.0206379993438617,31.6417542452087
"3116",3116,31.6441621114349,31.6543492401123,0.00787711143494,0.0180492401123,31.636285,31.6363,-0.000310085205061483,0.0204101175079288,31.6520392228699
"3117",3117,31.6546671494446,31.6647441287384,0.00822114944458,0.0182831287384,31.646446,31.646461,0.000317909332281374,0.0205820173034574,31.6628882988892
"3118",3118,31.6644568853912,31.6796272007904,0.00785088539124,0.0230062007904,31.656606,31.656621,-0.00028724334715946,0.0249600513458219,31.6723077707825
"3119",3119,31.6745420682831,31.6850780033417,0.00777506828308,0.0182960033417,31.666767,31.666782,-0.00508513250732179,0.0206211179504621,31.6823171365662
"3120",3120,31.6847981509705,31.6952401491089,0.00787115097046,0.0182981491089,31.676927,31.676942,-0.000279852371242839,0.0206980808258201,31.6926693019409
"3121",3121,31.6949539984131,31.705389036087,0.00786399841309,0.018285036087,31.68709,31.687104,-0.000286150695810505,0.0205908851165439,31.7028179968262
"3122",3122,31.705111190506,31.7194701674805,0.00786519050598,0.0222091674805,31.697246,31.697261,-0.000277845581020841,0.0245161690674109,31.712976381012
"3123",3123,31.7152241293945,31.7257301163635,0.00782012939453,0.0183091163635,31.707404,31.707421,-0.00424603808597013,0.0206189258575193,31.7230442587891
"3124",3124,31.7254150842743,31.7376701099396,0.00785708427429,0.0200951099396,31.717558,31.717575,-0.000315032089211797,0.0224459805450685,31.7332721685486
"3125",3125,31.7361543487701,31.7460383016663,0.00843834877014,0.0183053016663,31.727716,31.727733,-0.00151576116945762,0.0206232173920107,31.7445926975403
"3126",3126,31.7457420515289,31.7577340088501,0.00786805152893,0.0198450088501,31.737874,31.737889,-0.000296250137367338,0.0215796600799578,31.7536101030579
"3127",3127,31.7559530527344,31.7691430578308,0.00790405273438,0.0211100578308,31.748049,31.748033,-0.00178095611572004,0.0234010063018673,31.7638571054688
"3128",3128,31.7712560262299,31.7763331239166,0.0130460262299,0.0181391239166,31.75821,31.758194,0.00211296839910347,0.0203800711822204,31.7843020524598
"3129",3129,31.7770530193481,31.7863720603943,0.00868701934814,0.0180220603943,31.768366,31.76835,0.000719895431540607,0.0151160341644001,31.7857400386963
"3130",3130,31.7862310726623,31.799396043808,0.00770807266235,0.020889043808,31.778523,31.778507,-0.000140987731953146,0.022343024459861,31.7939391453247
"3131",3131,31.7963191233673,31.8066352309113,0.00764012336731,0.0179722309113,31.788679,31.788663,-0.00307692044069086,0.0204041582489509,31.8039592467346
"3132",3132,31.8065152240143,31.8155532158813,0.00767922401428,0.0167322158813,31.798836,31.798821,-0.00012000689702063,0.0192340925139902,31.8141944480286
"3133",3133,31.8165671277466,31.8273350848236,0.00757312774658,0.0183560848236,31.808994,31.808979,0.00101391186527877,0.020819860809322,31.8241402554932
"3134",3134,31.8270490922699,31.8398991587982,0.0078980922699,0.0207631587982,31.819151,31.819136,-0.000285992553699543,0.0233320310516199,31.8349471845398
"3135",3135,31.8371191158142,31.8476250045471,0.00781011581421,0.0183320045471,31.829309,31.829293,-0.00278004298399281,0.0205759122771987,31.8449292316284
"3136",3136,31.8473420187836,31.8575072073669,0.00787901878357,0.0180602073669,31.839463,31.839447,-0.000282985763533361,0.0203880915526931,31.8552210375671
"3137",3137,31.8577951019134,31.8679350632477,0.00818610191345,0.0183050632477,31.849609,31.84963,0.000287894546548983,0.0205930444641318,31.8659812038269
"3138",3138,31.8676332831573,31.8785632246857,0.00786328315735,0.0187752246857,31.85977,31.859788,-0.000301780090349979,0.0207681227722532,31.8754965663147
"3139",3139,31.8778071114349,31.8882832960815,0.00787711143494,0.0183362960815,31.86993,31.869947,-0.000756113250762525,0.0206500129241505,31.8856842228699
"3140",3140,31.8879589125519,31.8984200305023,0.00787091255188,0.0183160305023,31.880088,31.880104,-0.00032438352961961,0.0206129190673607,31.8958298251038
"3141",3141,31.8981251385956,31.9085371423187,0.00789713859558,0.0182931423187,31.890228,31.890244,-0.000294891906719386,0.0205782297668193,31.9060222771912
"3142",3142,31.9082491373901,31.9194531213074,0.00786113739014,0.0190501213074,31.900388,31.900403,-0.000288004928560071,0.0213279827118207,31.9161102747803
"3143",3143,31.918478139801,31.928855095993,0.00793313980103,0.018294095993,31.910545,31.910561,-0.000974981506374206,0.0206059586028609,31.9264112796021
"3144",3144,31.9285811849213,31.9389962880859,0.00789618492126,0.0182952880859,31.920685,31.920701,-0.000273911071740685,0.0205181482848715,31.9364773698425
"3145",3145,31.9387079057617,31.9594791967468,0.00786590576172,0.0286211967468,31.930842,31.930858,-0.000288382324178826,0.030898011825542,31.9465738115234
"3146",3146,31.9487690614929,31.9604189344788,0.00777006149292,0.0194039344788,31.940999,31.941015,-0.0107101352538805,0.0217110287170783,31.9565391229858
"3147",3147,31.9590960539398,31.9696790037842,0.00794005393982,0.0185070037842,31.951156,31.951172,-0.00132288053897867,0.0209099422912793,31.9670361078796
"3148",3148,31.9693591038818,31.9793840548096,0.00804710388184,0.0180530548096,31.961312,31.961331,-0.000319899902361698,0.0202880008697797,31.9774062077637
"3149",3149,31.9796581550293,32.0001391979523,0.0081901550293,0.0286571979523,31.971468,31.971482,0.000274100219701978,0.0307800940704617,31.9878483100586
"3150",3150,31.9894681633453,32.0011711573486,0.00784516334534,0.0195331573486,31.981623,31.981638,-0.0106710346069612,0.0215130023192991,31.9973133266907
"3151",3151,31.9998402428589,32.0098223259735,0.00804424285889,0.0180423259735,31.991796,31.99178,-0.00133091448971001,0.0203541626281556,32.0078844857178
"3152",3152,32.0101062464752,32.0196210291748,0.00815224647522,0.0176830291748,32.001954,32.001938,0.000283920501722434,0.0197807863159021,32.0182584929504
"3153",3153,32.0203140296326,32.0400570157013,0.00820302963257,0.0279610157013,32.012111,32.012096,0.000693000457779647,0.0299507692260832,32.0285170592651
"3154",3154,32.0300571349792,32.0412861472626,0.00778913497925,0.0190341472626,32.022268,32.022252,-0.00999988072205582,0.0209721176300306,32.0378462699585
"3155",3155,32.0403540866852,32.0494990821686,0.00792908668518,0.0170900821686,32.032425,32.032409,-0.000932060577419236,0.0194419471893568,32.0482831733704
"3156",3156,32.05034920047,32.0609392509613,0.00776720046997,0.0183732509613,32.042582,32.042566,0.000850118301364944,0.0205851642761132,32.0581164009399
"3157",3157,32.0606461521759,32.0795782766571,0.0079071521759,0.0268542766571,32.052739,32.052724,-0.000293098785391521,0.0292290761871286,32.0685533043518
"3158",3158,32.0707292424164,32.0811402405548,0.00783324241638,0.0182602405548,32.062896,32.06288,-0.00884903424071837,0.0204940883788964,32.0785624848328
"3159",3159,32.0808832819519,32.0911031147156,0.0078272819519,0.0180621147156,32.073056,32.073041,-0.000256958602903978,0.0203738722992242,32.0887105639038
"3160",3160,32.0913401130829,32.1015090237122,0.00812411308289,0.0183110237122,32.083216,32.083198,0.000236998367292074,0.0206257417602984,32.0994642261658
"3161",3161,32.1012291114349,32.1193100871735,0.00787711143494,0.0259420871735,32.093352,32.093368,-0.000279912277264316,0.0279699740906025,32.1091062228699
"3162",3162,32.111352010788,32.121030115799,0.00783801078796,0.017501115799,32.103514,32.103529,-0.0079580763855347,0.0198010043640693,32.1191900215759
"3163",3163,32.121838160614,32.1318421374969,0.00815916061401,0.0181491374969,32.113679,32.113693,0.000808044815009623,0.0204901267089355,32.129997321228
"3164",3164,32.1325702262268,32.14218519664,0.00873422622681,0.01833319664,32.123836,32.123852,0.000728088729907483,0.0203470360259885,32.1413044524536
"3165",3165,32.1418970922699,32.1594820647125,0.0078980922699,0.0254690647125,32.133999,32.134013,-0.000288104370099518,0.0269118384856952,32.1497951845398
"3166",3166,32.1520121306,32.1624732022247,0.00785613059998,0.0183022022247,32.144156,32.144171,-0.00746993411252106,0.0205761099548027,32.1598682612
"3167",3167,32.1621891250153,32.1723419214172,0.00788712501526,0.0180249214172,32.154302,32.154317,-0.000284077209443012,0.0203297908172217,32.1700762500305
"3168",3168,32.1726311087036,32.1816551321106,0.00819110870361,0.0171971321106,32.16444,32.164458,0.000289187286412584,0.019466007095339,32.1808222174072
"3169",3169,32.1824721318054,32.1994800849609,0.00789213180542,0.0248870849609,32.17458,32.174593,0.000816999694819742,0.0268489762572912,32.1903642636108
"3170",3170,32.1925231813049,32.2031010780334,0.00778818130493,0.0183510780334,32.184735,32.18475,-0.00695690365596846,0.0206289462279798,32.2003113626099
"3171",3171,32.2027822707825,32.2129601011353,0.00788927078247,0.0180521011353,32.194893,32.194908,-0.000318807250927478,0.0204369198303596,32.2106715415649
"3172",3172,32.2132401087036,32.223384937851,0.00819110870361,0.018317937851,32.205049,32.205067,0.000280007568321139,0.0206026670685304,32.2214312174072
"3173",3173,32.2230920718994,32.2402429304352,0.00788307189941,0.0250189304352,32.215209,32.215224,-0.000292865951593058,0.0270028217315854,32.2309751437988
"3174",3174,32.2331431677246,32.2434660028992,0.00777816772461,0.0180850028992,32.225365,32.225381,-0.00709976271059531,0.0203739309997886,32.2409213354492
"3175",3175,32.244260233017,32.2550732104645,0.00873923301697,0.0195372104645,32.235521,32.235536,0.000794230117769246,0.0219300427398892,32.2529994660339
"3176",3176,32.2539601382751,32.2636120635681,0.00828313827515,0.0179190635681,32.245677,32.245693,-0.00111307218934797,0.0193518305511375,32.2622432765503
"3177",3177,32.2639172440643,32.2781782310028,0.00808024406433,0.0223262310028,32.255837,32.255852,0.000305180496226853,0.0242180927276578,32.2719974881287
"3178",3178,32.2740102021179,32.2842652337646,0.00801420211792,0.0182552337646,32.265996,32.26601,-0.00416802888488377,0.0203479897002694,32.2820244042358
"3179",3179,32.2839799904175,32.2941470919342,0.00782299041748,0.0179750919342,32.276157,32.276172,-0.000285243347121877,0.0201368898162784,32.291802980835
"3180",3180,32.2940200658722,32.3042540635681,0.00770306587219,0.0179190635681,32.286317,32.286335,-0.000127026062010316,0.0202740731506239,32.3017231317444
"3181",3181,32.3041271437378,32.3193909655457,0.00765514373779,0.0229029655457,32.296472,32.296488,-0.00012691983030777,0.0253708996735043,32.3117822874756
"3182",3182,32.3144832232513,32.324644125885,0.00785422325134,0.018000125885,32.306629,32.306644,-0.00490774229434976,0.0205169821472069,32.3223374465027
"3183",3183,32.3245050195465,32.3348211270905,0.00770401954651,0.0180361270905,32.316801,32.316785,-0.000139106338494344,0.0203379038391489,32.332209039093
"3184",3184,32.3346772783356,32.3449681598358,0.00771927833557,0.0180251598358,32.326958,32.326943,-0.000143848754916576,0.0204631402892943,32.3423965566711
"3185",3185,32.3448062116394,32.3599341348572,0.0077052116394,0.0228171348572,32.337101,32.337117,-0.000161948196399919,0.0252568565216222,32.3525114232788
"3186",3186,32.3549489065247,32.3656429131012,0.00769090652466,0.0183699131012,32.347258,32.347273,-0.00498522833254356,0.0208367014618034,32.3626398130493
"3187",3187,32.3653270323639,32.3754929893188,0.00788903236389,0.0180749893188,32.357438,32.357418,-0.000315880737311147,0.0205440827941388,32.3732160647278
"3188",3188,32.3757870623779,32.3864690961151,0.00819206237793,0.0188910961151,32.367595,32.367578,0.000294073059137645,0.0211420637512063,32.3839791247559
"3189",3189,32.3861901566773,32.3994721913452,0.00843715667725,0.0217351913452,32.377753,32.377737,-0.00027893943784818,0.0236851289672657,32.3946273133545
"3190",3190,32.3957580243683,32.4062312034302,0.00784802436829,0.0183382034302,32.38791,32.387893,-0.00371416697689853,0.0200410467529508,32.4036060487366
"3191",3191,32.4059391046448,32.4161352876434,0.00787210464478,0.0180842876434,32.398067,32.398051,-0.000292098785422468,0.020377263275094,32.4138112092896
"3192",3192,32.4164222149353,32.4265192158051,0.0081992149353,0.0183122158051,32.408223,32.408207,0.000286927291909933,0.0205801111603279,32.4246214298706
"3193",3193,32.4262683171081,32.4397680279388,0.00788831710815,0.0214040279388,32.41838,32.418364,-0.000250898696961599,0.0233458130034947,32.4341566342163
"3194",3194,32.4363800175781,32.4469250532837,0.00784301757812,0.0184030532837,32.428537,32.428522,-0.00338801036068048,0.0206567361755532,32.4442230351562
"3195",3195,32.4466411070557,32.4567770164795,0.00794410705566,0.0180950164795,32.438697,32.438682,-0.000283946228037735,0.0203969989013828,32.4545852141113
"3196",3196,32.4570680895386,32.4671680971985,0.00821208953857,0.0183300971985,32.448856,32.448838,0.00029107305906706,0.0205269901428338,32.4652801790771
